Firm Name,WACC,COE,COD,Segment Name,Segment Code,year,Unnamed: 4,TR.F.BUSTOTREVBIZACTIV(SDATE=FY0).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY0).segmentCode,number of segments,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-1).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-1).segmentCode,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentCode,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-3).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-3).segmentCode,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-5).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-5).segmentCode,Unnamed: 0,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-6).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-6).segmentCode
ICHB.MX,0.0499838260079968,0.0803749999999999,9.345495254060037,,,0,,,,0.0,,,,,,,,,,,
LSTR.OQ,0.0262479721780744,0.0540507812499999,0.0184361838118083,Insurance,524126,0,,,,2.0,,,,,,,,,,,
USNA.N,0.0440513140999314,0.0604843749999999,0.0,Health service,,0,,,,1.0,,,,,,,,,,,
GCC.MX,0.0417454311136659,0.0544999999999999,0.0577067175478169,,,0,,,,0.0,,,,,,,,,,,
PARR.N,0.0688581617429275,0.2679062500000001,0.1329530299342906,Eliminations,,0,,,,4.0,,,,,,,,,,,
SIMECB.MX,0.0500637504356845,0.0697812499999999,9.345495254060037,,,0,,,,0.0,,,,,,,,,,,
PNW.N,0.0375576155587696,0.113234375,0.0258556485178153,Regulated electricity,,0,,,,1.0,,,,,,,,,,,
ENELAM.SN,0.052773099299248,0.115,0.0668052999299693,Generation,"221118, 221112, 221111",0,,,,3.0,,,,,,,,,,,
CEPU.BA,0.1076209169911637,0.133,0.1381391058908751,Eliminations,,0,,,,4.0,,,,,,,,,,,
HAIN.OQ,0.0505915776342024,0.076984375,0.0555174793785324,International,"424490, 424410, 325620, 311422",0,,,,2.0,,,,,,,,,,,
MTL.TO,0.0600779627102319,0.094625,0.0518356970139847,Other/Corporate,,0,,,,6.0,,,,,,,,,,,
VBBR3.SA,0.0649128316070666,0.1385,0.0673654756852473,Eliminations,,0,,,,6.0,,,,,,,,,,,
MLM.N,0.0341874419264719,0.0522421874999999,0.0322525239031279,Magnesia Specialties,"325180, 327410",0,,,,3.0,,,,,,,,,,,
STN.TO,0.0297192513080774,0.0531796874999999,0.0328934655898673,,,0,,,,0.0,,,,,,,,,,,
EXP.N,0.0312750026490137,0.0509648437499999,0.0309504220261663,Gypsum Wallboard,327420,0,,,,6.0,,,,,,,,,,,
VET.TO,0.1111812342232148,0.2102812500000001,0.0706679946040245,,,0,,,,0.0,,,,,,,,,,,
GRUMAB.MX,0.0375154173189322,0.0664374999999999,0.054789217925164,Corn Flour (Mexico),311211,0,,,,5.0,,,,,,,,,,,
CIX.TO,0.0426628302202749,0.1860625,0.0356550982673368,Eliminations,,0,,,,4.0,,,,,,,,,,,
GEO.N,0.0785585080814906,0.1433125,0.0831418787993009,US Secure Services,"623220, 561210, 531120, 485991",0,,,,4.0,,,,,,,,,,,
AGUASA.SN,0.0499644842723112,0.109,0.0273804880468185,Non Water,,0,,,,2.0,,,,,,,,,,,
PAMP.BA,0.0605037406955214,0.0669999999999999,0.1136722404759823,Holding,,0,,,,5.0,,,,,,,,,,,
DAR.N,0.0416892506600093,0.0729062499999999,0.0370968575830584,Feed Ingredients,311613,0,,,,3.0,,,,,,,,,,,
GMEXICOB.MX,0.0715607048277817,0.1155,0.0615746033220011,Transport Service,482111,0,,,,5.0,,,,,,,,,,,
RS.N,0.0634876404671148,0.0858632812499999,0.0378125758679291,Metals service centers,,0,,,,1.0,,,,,,,,,,,
SCCO.N,0.0275418347945871,0.0334062499999999,0.0544055541336063,Peruvian Operations,"212230, 212290, 212220",0,,,,4.0,,,,,,,,,,,
LUN.TO,0.0686001923593543,0.113625,0.0589374037136138,candelaria,"212230, 212220",0,,,,7.0,,,,,,,,,,,
HBM.TO,0.0493808628394948,0.10475,0.0515770866412426,Corporate Activities,,0,,,,4.0,,,,,,,,,,,
CYRE3.SA,0.0713308078026301,0.117875,0.0870524530333706,Services,237210,0,,,,4.0,,,,,,,,,,,
EAF.N,0.0681560963168676,0.2107500000000001,0.048603631307034,Industrial Material,,0,,,,1.0,,,,,,,,,,,
BESALCO.SN,0.0301965637629955,0.0704787267117863,0.0542233652225953,Real Estate,"236117, 236116, 236115",0,,,,4.0,,,,,,,,,,,
HEO.TO,0.0305317535403497,0.0589999999999999,0.0125961696750255,O&M,"221320, 221310",0,,,,3.0,,,,,,,,,,,
AEIS.OQ,0.0478729628951034,0.0841484374999999,0.0177007035272811,Precision Power Products,334419,0,,,,1.0,,,,,,,,,,,
PARAUCO.SN,0.041966439933758,0.0754999999999999,0.0381681976188765,Chile,"531312, 531120",0,,,,4.0,,,,,,,,,,,
ANTARCHILE.SN,0.0641870816990581,0.2107500000000001,0.0340167079019898,Fuel/Copec,"424720, 424710",0,,,,7.0,,,,,,,,,,,
ALICORC1.LM,0.0426054228232135,0.1415,0.0556073015591549,Animal Nutrition,311119,0,,,,5.0,,,,,,,,,,,
PBH.TO,0.0380875121258958,0.0615859374999999,0.0416582871018485,Premium Food Distribution,"424460, 424420, 424410",0,,,,2.0,,,,,,,,,,,
CCB.CN,0.0804858599054824,0.153,0.0769156889783012,,,0,,,,0.0,,,,,,,,,,,
HUBG.OQ,0.0542222768223585,0.092140625,0.0192992666744267,,,0,,,,0.0,,,,,,,,,,,
POR.N,0.0405304115737642,0.10584375,0.0358585858585858,"Generation, Purchase & Retail Sale of Electricity",,0,,,,1.0,,,,,,,,,,,
BDGI.TO,0.0323560551585365,0.0496874999999999,0.0485935815023887,,,0,,,,0.0,,,,,,,,,,,
CENX.OQ,0.0871444609850543,0.2640625000000001,0.0555239719537616,,,0,,,,0.0,,,,,,,,,,,
IMI.CN,0.1157489573055389,0.2690000000000001,0.0983343743897952,Carulla,445110,0,,,,6.0,,,,,,,,,,,
HAYN.OQ,0.0603867333416869,0.0845156249999999,0.0622658062823361,"STEEL WORKS, BLAST FURNACES & ROLLING",,0,,,,1.0,,,,,,,,,,,
SRCL.OQ,0.0441535556513751,0.0729999999999999,0.0500265041081367,International,"562119, 221320",0,,,,2.0,,,,,,,,,,,
KKR.N,0.0193148394283863,0.2182031250000001,0.0381937441791265,Insurance,,0,,,,2.0,,,,,,,,,,,
ARA.MX,0.0875080003038835,0.131,0.0299992550884157,Social Interest,"236118, 236117",0,,,,4.0,,,,,,,,,,,
UNFI.N,0.0431729236306464,0.123671875,0.066968781470292,Eliminations,,0,,,,4.0,,,,,,,,,,,
STLD.OQ,0.0489938885588906,0.0766093749999999,0.0298113545508577,Corporate and Eliminations,,0,,,,5.0,,,,,,,,,,,
BDT.TO,0.032806436415038,0.12225,0.063164812567685,General contracting,,0,,,,1.0,,,,,,,,,,,
OGE.N,0.041557063646799,0.086125,0.036560699995603,Other Operations,,0,,,,4.0,,,,,,,,,,,
SBSP3.SA,0.0545764456334473,0.086875,0.0542131883442353,Sanitation,"221320, 221310",0,,,,2.0,,,,,,,,,,,
EEFT.OQ,0.0319281195735466,0.1150859375,0.0233122426333995,"Corporate Services, Eliminations and Other",,0,,,,4.0,,,,,,,,,,,
NPI.TO,0.0382452524709899,0.0674062499999999,0.0451593868543464,Elimination,,0,,,,6.0,,,,,,,,,,,
BX.N,0.0140265892054604,0.0400937499999999,0.0254935305620599,Private Equity,523910,0,,,,5.0,,,,,,,,,,,
AWK.N,0.0280243381808489,0.0580351562499999,0.0349616471538151,Market-Based Operations,"562998, 237110, 221310",0,,,,2.0,,,,,,,,,,,
SOL.N,0.0874492080858226,0.115875,0.0653212515835793,Other,,0,,,,4.0,,,,,,,,,,,
CVI.N,0.0392978869195833,0.1781875,0.0534255185417976,Petroleum,"486110, 324110",0,,,,3.0,,,,,,,,,,,
ENEV3.SA,0.0247675229639189,0.0194999999999999,0.0428264878074814,Energy Commercialization,221122,0,,,,6.0,,,,,,,,,,,
TGH.N,0.0553183332590788,0.15778125,0.0285651796148135,Eliminations,,0,,,,5.0,,,,,,,,,,,
TNK.N,0.14799569271552,0.2172812500000001,0.0670846159621593,Tanker Segment,,0,,,,1.0,,,,,,,,,,,
IPI.N,0.1069894950897314,0.118828125,0.0,Other,,0,,,,4.0,,,,,,,,,,,
FRES.L,0.0415190635875795,0.0554687499999999,0.0407578942758288,Herradura,212220,0,,,,9.0,,,,,,,,,,,
MYRG.OQ,0.042611042442621,0.10178125,0.0809901575250608,T&D,"541330, 237130",0,,,,2.0,,,,,,,,,,,
AD_u.TO,0.1051282676920378,0.1354375,0.0787905898885916,,,0,,,,0.0,,,,,,,,,,,
KRO.N,0.0605520504342431,0.109375,0.0397460018814675,,,0,,,,0.0,,,,,,,,,,,
SFL.N,0.0806545378751622,0.200875,0.0413735409782607,Ownership and operation of vessels and offshore related assets,,0,,,,1.0,,,,,,,,,,,
CENCOSUD.SN,0.0558629613409919,0.161,0.0440632118767693,Supermarket,"445298, 445110",0,,,,8.0,,,,,,,,,,,
BGS.N,0.045231106713489,0.09390625,0.0522243915899142,Shelf-stable and frozen foods,,0,,,,1.0,,,,,,,,,,,
HEP.N,0.0524078591465993,0.0716874999999999,0.0508613658149523,Refinery processing units - affiliate,324110,0,,,,3.0,,,,,,,,,,,
CSMG3.SA,0.0961360465987136,0.13825,0.0789519449946515,Water Supply,221310,0,,,,4.0,,,,,,,,,,,
ENS.N,0.0573768475714617,0.09773828125,0.0570647032782683,Motive Power,335910,0,,,,3.0,,,,,,,,,,,
ORA.N,0.0371789530973447,0.0551874999999999,0.0490582030461564,Products Segment,335999,0,,,,4.0,,,,,,,,,,,
ULH.OQ,0.0513607738568786,0.11103125,0.0430330250990753,Other,,0,,,,5.0,,,,,,,,,,,
WEX.N,0.027388167382354,0.128197265625,0.0555147377244348,Fleet Solutions,522320,0,,,,3.0,,,,,,,,,,,
EXLS.OQ,0.0470122948305654,0.0749531249999999,0.0329396173543723,Analytics,541618,0,,,,4.0,,,,,,,,,,,
MDIA3.SA,0.0455774866969155,0.0712499999999999,0.0204837713450977,,,0,,,,0.0,,,,,,,,,,,
BEEF3.SA,0.0500364198828975,0.1135,0.0907634558001724,Meat,"311612, 311611",0,,,,2.0,,,,,,,,,,,
HTGC.N,0.0782883096904936,0.13875,0.034775599596278,Lending and Investment,,0,,,,1.0,,,,,,,,,,,
SPWR.OQ,0.0299165711645283,0.0640156249999999,0.0415964263257583,"Solar power systems, components, others","335999, 334413, 333414",0,,,,1.0,,,,,,,,,,,
MULT3.SA,0.0589393431178201,0.0493749999999999,0.1184272599933392,Shopping,531120,0,,,,4.0,,,,,,,,,,,
CSAN3.SA,0.0508818711145383,0.13975,0.08783101838533,Eliminations,,0,,,,7.0,,,,,,,,,,,
ACM.N,0.0231283688175479,0.0611171874999999,0.0723353623963432,Corporate,,0,,,,4.0,,,,,,,,,,,
CF.N,0.0524245911707541,0.08385546875,0.1133220910623946,Other,,0,,,,5.0,,,,,,,,,,,
DK.N,0.050831317387218,0.2716875000000001,0.0639552018862363,Retail,457110,0,,,,4.0,,,,,,,,,,,
THS.N,0.0412026760613789,0.0716015624999999,0.0501218987523304,Food,,0,,,,1.0,,,,,,,,,,,
AMP.N,0.0049540956238157,0.163314453125,0.0054756637168141,Advice & Wealth Management,"523940, 523150, 524130, 522291",0,,,,6.0,,,,,,,,,,,
ET.N,0.0492125173104547,0.1303125,0.0447653990254887,Midstream,"211130, 486210, 324199",0,,,,9.0,,,,,,,,,,,
DHT.N,0.1282039612751032,0.1565625,0.0660381401328476,DHT’s business,,0,,,,1.0,,,,,,,,,,,
CLMT.OQ,0.0051725227168283,0.2285937500000001,0.0863736803339062,Speciality Products,"325998, 325199, 324191",0,,,,5.0,,,,,,,,,,,
JBSS3.SA,0.0548224302246484,0.122125,0.0701593945711393,Suina Meat,311612,0,,,,8.0,,,,,,,,,,,
EQTL3.SA,0.0473104378986231,0.1220625,0.0684507997009089,Central Administration,221122,0,,,,7.0,,,,,,,,,,,
EVEN3.SA,0.052437657818353,0.1725,0.0319847365955343,SP,"531210, 236220, 236116",0,,,,2.0,,,,,,,,,,,
CODI.N,0.0368768994999719,0.11771875,0.0455472649291238,Advanced Circuits,334412,0,,,,11.0,,,,,,,,,,,
TAEE11.SA,0.0708639512773605,0.103875,0.0784232907760188,,,0,,,,0.0,,,,,,,,,,,
MRFG3.SA,0.0345348538441231,0.1975000000000001,0.0662148260381597,,,0,,,,0.0,,,,,,,,,,,
WSP.TO,0.02643051147419,0.0499882812499999,0.030457662614613,,,0,,,,0.0,,,,,,,,,,,
G.N,0.0458283521710075,0.090828125,0.0399697043907996,High Tech and Manufacturing segment,"541614, 541613, 541512, 541330",0,,,,4.0,,,,,,,,,,,
DXT.TO,0.0820714319952396,0.149515625,0.0763702309155594,Corporate,,0,,,,5.0,,,,,,,,,,,
CLNE.OQ,0.0778052495102817,0.112625,0.0269633895294861,Natural gas,,0,,,,1.0,,,,,,,,,,,
WU.N,0.0176368183209161,0.129625,0.0385967594007948,Other,,0,,,,3.0,,,,,,,,,,,
BDI.TO,0.0371110542190682,0.0643749999999999,0.0358831196807322,Modular space solutions,531120,0,,,,2.0,,,,,,,,,,,
CSIQ.OQ,0.0371433622355811,0.1429375,0.0185402331247205,Elimination,,0,,,,3.0,,,,,,,,,,,
NWC.TO,0.0343616585343398,0.0543749999999999,0.0382990117970191,,,0,,,,0.0,,,,,,,,,,,
SMTO3.SA,0.0571865437692515,0.096375,0.0632999715092491,Sugar,311314,0,,,,7.0,,,,,,,,,,,
CQP.A,0.030127416317552,0.0406328124999999,0.0536507153428712,Liquified Natural gas,,0,,,,1.0,,,,,,,,,,,
JHSF3.SA,0.0855616481843592,0.1305,0.0932334832347361,Shopping Centers,"531120, 236220",0,,,,5.0,,,,,,,,,,,
FLNG.OL,0.0628073044536654,0.101140625,0.044669397124097,,,0,,,,0.0,,,,,,,,,,,
SLCE3.SA,0.0688394749325158,0.114875,0.0984688650694972,Land,531190,0,,,,3.0,,,,,,,,,,,
EZTC3.SA,0.0969239862497645,0.11325,0.0603610191108419,Commercial,236220,0,,,,2.0,,,,,,,,,,,
VRTS.OQ,0.0472457140663239,0.14490625,0.0399458761112054,Investment management and related services,,0,,,,1.0,,,,,,,,,,,
CIEL3.SA,0.027433241786564,0.2375000000000001,0.0894600150637438,,,0,,,,0.0,,,,,,,,,,,
CPX.TO,0.0268754044424909,0.0935624999999999,0.0376026225446234,lectrical generation facilities,,0,,,,1.0,,,,,,,,,,,
AESB3.SA,0.0474946919656385,0.1215,0.0436864182562231,,,0,,,,0.0,,,,,,,,,,,
ALUP11.SA,0.0599400243745757,0.1096875,0.1037067213124431,Transmission,221121,0,,,,5.0,,,,,,,,,,,
DIRR3.SA,0.0431408559010269,0.11375,0.1114281040180453,,,0,,,,0.0,,,,,,,,,,,
PAGP.OQ,0.0287410728078885,0.3226250000000001,0.0479516931091641,Intersegment Eliminations,,0,,,,3.0,,,,,,,,,,,
GNRC.N,0.040062243118058,0.0725703124999999,0.0383182090119708,International,"335312, 333618, 333611",0,,,,2.0,,,,,,,,,,,
CVE.TO,0.0951437128611863,0.17840625,0.0550214851146357,Oil Sands,"211130, 211120",0,,,,6.0,,,,,,,,,,,
SIMH3.SA,0.0577525985600405,0.2375000000000001,0.0974574269161092,Supply Chain Services,484110,0,,,,9.0,,,,,,,,,,,
ALOS3.SA,0.0647702835974731,0.0802499999999999,0.1018169986019473,Investment,531120,0,,,,3.0,,,,,,,,,,,
CHDRAUIB.MX,0.0361017405949525,0.0734999999999999,0.0579152514867688,Real Estate,"531390, 531312, 531120, 236220",0,,,,3.0,,,,,,,,,,,
AMRC.N,0.0328775898806399,0.0897890624999999,0.0293551705672837,Canada,"221118, 541330, 237130",0,,,,5.0,,,,,,,,,,,
KNX.N,0.0645669663089022,0.0962890625,0.0267092938647958,Intermodal,484121,0,,,,6.0,,,,,,,,,,,
TRGP.N,0.0363380230391104,0.11203125,0.0387989320758642,Corporated & Eliminations,,0,,,,4.0,,,,,,,,,,,
HHH.N,0.0249201961861758,0.0431835937499999,0.0233593269945565,Strategic Development,"236220, 236117",0,,,,5.0,,,,,,,,,,,
3665.TW,0.0519880453842549,0.10625,0.0281409240897807,Others,423610,0,,,,5.0,,,,,,,,,,,
MOS.N,0.062535974787052,0.11040625,0.046602799480964,Phosphates,"325312, 311119",0,,,,4.0,,,,,,,,,,,
GEI.TO,0.0271534812463292,0.0579687499999999,0.0396889817610865,Marketing,"424720, 424710, 324110",0,,,,2.0,,,,,,,,,,,
ENPH.OQ,0.0135715110876479,0.0417919921874999,0.0073142548922507,Solar Photovoltaic,,0,,,,1.0,,,,,,,,,,,
MPC.N,0.0461490290320091,0.11576953125,0.0447565543071161,Refining & Marketing,324110,0,,,,2.0,,,,,,,,,,,
SLCA.N,0.065306537849818,0.12078125,0.0734139204327748,Industrial & Specialty Products,"541614, 238160, 221210, 212322",0,,,,2.0,,,,,,,,,,,
TCPC.OQ,0.0811773254617122,0.13934375,0.0376234430691758,,,0,,,,0.0,,,,,,,,,,,
SNDR.N,0.0652307944977073,0.09675,0.0446304044630404,Inter-Segment Eliminations,,0,,,,6.0,,,,,,,,,,,
PFGC.N,0.0440632947705816,0.104140625,0.0543640897755611,Eliminations,,0,,,,5.0,,,,,,,,,,,
SMU.SN,0.0790969391878802,0.183,0.0497365419605801,Supermarket,445110,0,,,,2.0,,,,,,,,,,,
PBF.N,0.0676586217832074,0.144296875,0.1212599201459062,Refining,324110,0,,,,3.0,,,,,,,,,,,
PSX.N,0.0524140228352868,0.1189296875,0.0360093077370564,Corporate & Other,,0,,,,5.0,,,,,,,,,,,
POST.N,0.0483660780803596,0.0873281249999999,0.0462078442409893,Eliminations,,0,,,,5.0,,,,,,,,,,,
SUN.N,0.0362335966975653,0.11028125,0.0492859143097171,Intercompany Eliminations,,0,,,,3.0,,,,,,,,,,,
MPLX.N,0.0591778949796719,0.108015625,0.0408399152379117,G&P,"493190, 486910",0,,,,3.0,,,,,,,,,,,
VESTA.MX,0.06473200054471,0.09675,0.048124354749931,,,0,,,,0.0,,,,,,,,,,,
SAMG.OQ,0.0558683541071145,0.14015625,0.0050073637702503,Silvercrest Funds,,0,,,,1.0,,,,,,,,,,,
WES.N,0.0552145456854458,0.10240625,0.0474148615799717,"f gathering, compressing, treating, processing and transporting natural ga",,0,,,,1.0,,,,,,,,,,,
NVEE.OQ,0.0270492910262972,0.0320664062499999,0.0694269722328574,INF,"541380, 541330, 237110, 221310",0,,,,3.0,,,,,,,,,,,
EVTC.N,0.062011221230615,0.10225,0.0575760956471616,Business Solutions,"541519, 541513, 541512, 541511",0,,,,5.0,,,,,,,,,,,
SFM.OQ,0.0363119582697092,0.100140625,0.0337880991404849,Healthy grocery stores,,0,,,,1.0,,,,,,,,,,,
CWENa.N,0.0396524023757309,0.102703125,0.0487303684133274,Conventional Generation,"221118, 531110, 221210, 221112",0,,,,3.0,,,,,,,,,,,
ASC.N,0.1114381437643933,0.14078125,0.1003121127277734,transportation of refined petroleum products and chemicals,,0,,,,1.0,,,,,,,,,,,
MUSA.N,0.0293072852600073,0.087240234375,0.0472079251757153,Corporate and other assets,,0,,,,2.0,,,,,,,,,,,
AGAS.OL,0.1129316765589444,0.171625,0.0376171313532201,,,0,,,,0.0,,,,,,,,,,,
LPG.N,0.1397678343263319,0.2372500000000001,0.0575078564976362,Transportation of Liquid Petroleum Gas,,0,,,,1.0,,,,,,,,,,,
IBP.N,0.0265558690621887,0.0361328124999999,0.0455992064905943,Other,,0,,,,3.0,,,,,,,,,,,
OGS.N,0.0351141164316606,0.0809062499999999,0.0239625853968159,Natural Gas Distribution,,0,,,,1.0,,,,,,,,,,,
ENLC.N,0.0371372322089931,0.10775,0.0490314385519212,Louisiana,"488490, 486210, 486110, 324110",0,,,,5.0,,,,,,,,,,,
ARES.N,0.0216410082798815,0.0386249999999999,0.0367254135933262,Credit Group,523940,0,,,,6.0,,,,,,,,,,,
WLKP.N,0.0302226826650407,0.0961875,0.0335448390438207,Ethylene Production,,0,,,,1.0,,,,,,,,,,,
CVEO.N,0.0472678433107876,0.0600156249999999,0.087619222163677,,,0,,,,0.0,,,,,,,,,,,
AXTA.N,0.0272000911298184,0.0568124999999999,0.0377399238722565,Mobility Coatings,325510,0,,,,2.0,,,,,,,,,,,
HESM.N,0.0473056416113929,0.0924375,0.051739672858331,Gathering,"486210, 486110, 213112",0,,,,4.0,,,,,,,,,,,
LOGG3.SA,0.0829108236509946,0.1075,0.08060077984045,,,0,,,,0.0,,,,,,,,,,,
SUM.N,0.048372752704049,0.0690624999999999,0.0576797447391581,West,"327331, 327320, 324121",0,,,,3.0,,,,,,,,,,,
TWM.TO,0.1361800842345518,0.3950000000000002,0.0488390200477765,Midstream and Infrastructure,,0,,,,1.0,,,,,,,,,,,
BLD.N,0.0285964715875186,0.0462499999999999,0.0386821760940659,Intercompany eliminations and other adjustments,,0,,,,3.0,,,,,,,,,,,
RUN.OQ,0.0562542223851245,0.10659375,0.0528980249516634,Solar Energy Services,,0,,,,1.0,,,,,,,,,,,
ENR.N,0.0341539442320333,0.0817187499999999,0.0503191552824673,Auto Care,335139,0,,,,2.0,,,,,,,,,,,
PYPL.OQ,0.0314965996759412,0.11000390625,0.0280572219658514,Single segment,,0,,,,1.0,,,,,,,,,,,
KHC.OQ,0.0547950123645222,0.087140625,0.0458893871449925,Operating Segment -North America,311941,0,,,,2.0,,,,,,,,,,,
MEGA3.SA,0.0668169075040542,0.1425,0.07409561165901,Eliminations,,0,,,,3.0,,,,,,,,,,,
ACI.N,0.0217250474619958,0.13215625,0.0512115464472901,Stores and eCommerce channels,,0,,,,1.0,,,,,,,,,,,
WSC.OQ,0.0410010706744792,0.0798124999999999,0.0475489587389796,NA Modular,532490,0,,,,2.0,,,,,,,,,,,
SITE.N,0.0519852615075179,0.08972265625,0.0447104813095528,Wholesale distributor,,0,,,,1.0,,,,,,,,,,,
H.TO,0.0384242360455931,0.0739531249999999,0.0322806975655341,Other,,0,,,,3.0,,,,,,,,,,,
LACOMERUBC.MX,0.0494939691198968,0.0583749999999999,0.0991356352512451,,,0,,,,0.0,,,,,,,,,,,
USFD.N,0.0489042868355124,0.10878125,0.0507059057466693,Foods and subsidiaries,,0,,,,1.0,,,,,,,,,,,
ATKR.N,0.0593472313943734,0.10055078125,0.0460334196982584,Eliminations,,0,,,,3.0,,,,,,,,,,,
ENELCHILE.SN,0.064970921328,0.183,0.0110508739236786,Eliminations & Others,,0,,,,3.0,,,,,,,,,,,
HRI.N,0.0369641733759107,0.11483984375,0.0415248468345813,Worldwide equipment rental,,0,,,,1.0,,,,,,,,,,,
AA.N,0.0576496953374898,0.1513125,0.0586607636967349,Bauxite,"331313, 212290",0,,,,5.0,,,,,,,,,,,
INSW.N,0.1184323176756009,0.17540625,0.054898047689763,Crude Tankers,"483113, 483111",0,,,,2.0,,,,,,,,,,,
LW.N,0.0230869433174713,0.0488828124999999,0.0315406389001213,Foodservice,424420,0,,,,4.0,,,,,,,,,,,
VRRM.OQ,0.0386226769178297,0.0595624999999999,0.0572385682932061,Commercial Services,488490,0,,,,4.0,,,,,,,,,,,
IMXI.OQ,0.0392677706364534,0.106546875,0.0362669931061142,Money Transmittal Services,,0,,,,1.0,,,,,,,,,,,
METC.OQ,0.1268095853216791,0.2246250000000001,0.0523415778498609,Metallurgical coal,,0,,,,1.0,,,,,,,,,,,
KRP.N,0.0900692901842738,0.1430625,0.0593020019135088,Oil and natural gas properties,,0,,,,1.0,,,,,,,,,,,
HLNE.OQ,0.0380079853964076,0.08799609375,0.0403544182866348,Investment solutions provider,,0,,,,1.0,,,,,,,,,,,
HCC.N,0.0964381854079197,0.124890625,0.0565867986975652,All other,,0,,,,2.0,,,,,,,,,,,
AM.N,0.0506838172251231,0.0701874999999999,0.0565105813793665,Water Handling,"486210, 221310",0,,,,3.0,,,,,,,,,,,
CRFB3.SA,0.0441205613267541,0.1495,0.0746640995633923,Retial,445110,0,,,,5.0,,,,,,,,,,,
JWEL.TO,0.0265716037824472,0.0460156249999999,0.0277147859939481,Strategic partner,"561990, 339999",0,,,,2.0,,,,,,,,,,,
BBCP.OQ,0.0513002784129155,0.09075,0.0612243932776368,U.S. Concrete Waste Management Services,562119,0,,,,5.0,,,,,,,,,,,
SMPL.OQ,0.0491750158204466,0.0511093749999999,0.1067028162616397,Atkins and Quest,,0,,,,1.0,,,,,,,,,,,
ERO.TO,0.0648988352216525,0.11325,0.0492424595589949,Corporate,,0,,,,4.0,,,,,,,,,,,
TRAXIONA.MX,0.0629696212103296,0.09975,0.0801390510552092,People Transport,485410,0,,,,3.0,,,,,,,,,,,
APG.N,0.0343300463808376,0.0846249999999999,0.044531528322052,Specialty Services,,0,,,,3.0,,,,,,,,,,,
NEO.TO,0.0892650771763278,0.125875,0.0180810848650919,Rare Metals,331491,0,,,,5.0,,,,,,,,,,,
STLC.TO,0.0679925325565535,0.1150625,0.1015048629343686,Production and sale of steel products,,0,,,,1.0,,,,,,,,,,,
BOKU.L,0.0354243629780082,0.0804999999999999,0.102000563539025,Payments segment,,0,,,,1.0,,,,,,,,,,,
GMXT.MX,0.0440342263908216,0.0584999999999999,0.0758851298901787,Others,"488210, 482111",0,,,,12.0,,,,,,,,,,,
NTR.TO,0.0676952267261811,0.1288359375,0.0405767940979208,Eliminations,,0,,,,6.0,,,,,,,,,,,
VCTR.OQ,0.0816406135519357,0.16071875,0.0479424949823137,Investment management services and products,,0,,,,1.0,,,,,,,,,,,
PAGS.N,0.043807769805712,0.1676875,0.0,payment arrangement agents,,0,,,,1.0,,,,,,,,,,,
MALLPLAZA.SN,0.0447585489175397,0.0717499999999999,0.0344625726540697,,,0,,,,0.0,,,,,,,,,,,
ROAD.OQ,0.0351377673684712,0.0717656249999999,0.0205050510429591,construction and maintenance of roadways,,0,,,,1.0,,,,,,,,,,,
RPAY.OQ,0.0796650096047455,0.1410625,0.0096938085921487,Business Payments,522320,0,,,,3.0,,,,,,,,,,,
LSEA.OQ,0.0834903440215663,0.139,0.0801310587983902,Arizona,236117,0,,,,5.0,,,,,,,,,,,
IIIV.OQ,0.0527765882439792,0.11378125,0.065253803745186,,,0,,,,0.0,,,,,,,,,,,
BV.N,0.090518970753535,0.183,0.1046299280266408,Development Services,541320,0,,,,3.0,,,,,,,,,,,
TPVG.N,0.0859847376836436,0.1580625,0.0471991957388267,,,0,,,,0.0,,,,,,,,,,,
CENCOSHOPP.SN,0.0525349426506469,0.0762499999999999,0.0163370878517312,,,0,,,,0.0,,,,,,,,,,,
UTZ.N,0.0320911173503168,0.080390625,0.0470227100721366,"effecting a merger, share exchange, asset acquisition, share purchase, reorganization",,0,,,,1.0,,,,,,,,,,,
BCSF.N,0.0834079010132562,0.146875,0.0377664669750949,Investment operation,,0,,,,1.0,,,,,,,,,,,
NFE.OQ,0.0399795684726262,0.10240625,0.0495390120021232,Eliminations,,0,,,,3.0,,,,,,,,,,,
ETRN.N,0.039488277437233,0.114375,0.0564541540581241,Water,"486210, 237110, 213112",0,,,,3.0,,,,,,,,,,,
DOW.N,0.0392390194322063,0.090078125,0.0429256905719102,Industrial Intermediates & Infrastructure,325211,0,,,,4.0,,,,,,,,,,,
CTVA.N,0.0534196538078131,0.0874375,0.0604437643458301,Seed,"424910, 325320",0,,,,2.0,,,,,,,,,,,
ARKO.OQ,0.0261299971350805,0.1291875,0.0636425854043978,Wholesale,,0,,,,5.0,,,,,,,,,,,
